number;name;category;price;stock_info;active
1573;"Фотоаппарат Sony Cyber-shot DSC-N2";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
918;"Фотоаппарат Sony Cyber-shot DSC-R1";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
13984;"Фотоаппарат Sony Cyber-Shot DSC-RX1 Black";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";119928;Ожидается;1
13309;"Фотоаппарат Sony Cyber-Shot DSC-RX100 Black";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";24989;Ожидается;1
8722;"Фотоаппарат Sony Cyber-shot DSC-S1900 Серебр.";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
8697;"Фотоаппарат Sony Cyber-shot DSC-S2000 Розовый";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
7569;"Фотоаппарат Sony Cyber-shot DSC-S2000 Серебр.";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
7301;"Фотоаппарат Sony Cyber-shot DSC-S2000 Черный";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
7589;"Фотоаппарат Sony Cyber-shot DSC-S2100 оранжевый";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
7575;"Фотоаппарат Sony Cyber-shot DSC-S2100 серебр.";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
7574;"Фотоаппарат Sony Cyber-shot DSC-S2100 Черный";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";2594;Ожидается;1
9489;"Фотоаппарат Sony Cyber-shot DSC-S3000 Черный";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";1990;Ожидается;1
954;"Фотоаппарат Sony Cyber-shot DSC-S500";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
12687;"Фотоаппарат Sony Cyber-shot DSC-S5000 Черный";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";2336;Ожидается;1
1574;"Фотоаппарат Sony Cyber-shot DSC-S600";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
1812;"Фотоаппарат Sony Cyber-shot DSC-S650 silver";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
2031;"Фотоаппарат Sony Cyber-shot DSC-S700 silver";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
3293;"Фотоаппарат Sony Cyber-shot DSC-S730 silver";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
3960;"Фотоаппарат Sony Cyber-shot DSC-S750 silver";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
4114;"Фотоаппарат Sony Cyber-shot DSC-S780 silver";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
2165;"Фотоаппарат Sony Cyber-shot DSC-S800 silver";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
6021;"Фотоаппарат Sony Cyber-shot DSC-S930 Black";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
6323;"Фотоаппарат Sony Cyber-shot DSC-S930 Pink";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
6322;"Фотоаппарат Sony Cyber-shot DSC-S930 Silver";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
2236;"Фотоаппарат Sony Cyber-shot DSC-T100";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
11362;"Фотоаппарат Sony Cyber-shot DSC-T110 серебро";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";4970;Ожидается;1
11368;"Фотоаппарат Sony Cyber-shot DSC-T110 фиолетовый / золотой";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";4732;Ожидается;1
10698;"Фотоаппарат Sony Cyber-shot DSC-T110 черный";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";5080;Ожидается;1
3298;"Фотоаппарат Sony Cyber-shot DSC-T2 (Blue/Pink/White)";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
3297;"Фотоаппарат Sony Cyber-shot DSC-T2 black";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
3663;"Фотоаппарат Sony Cyber-shot DSC-T20 black";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
3299;"Фотоаппарат Sony Cyber-shot DSC-T20 silver";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
3574;"Фотоаппарат Sony Cyber-shot DSC-T20 White";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
3300;"Фотоаппарат Sony Cyber-shot DSC-T200 black";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
3302;"Фотоаппарат Sony Cyber-shot DSC-T200 red";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
3301;"Фотоаппарат Sony Cyber-shot DSC-T200 silver";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
942;"Фотоаппарат Sony Cyber-shot DSC-T30";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
3961;"Фотоаппарат Sony Cyber-shot DSC-T300 Black";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
3962;"Фотоаппарат Sony Cyber-shot DSC-T300 Red";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
3896;"Фотоаппарат Sony Cyber-shot DSC-T300 Silver";"Фотоаппараты и Видеокамеры/Компактные фотоаппараты";0;Ожидается;1
